text,label
ሴት ፖለቲካ ስልጣን በቃ ጾታ እኩልነት ረገጠ ሂደት ተግዳሮት ,1
ጳውሎስ ደብዳቤ ፃፈ ኤፌሶን ጉባኤ ተቋቋመ ወሰነ አመት አለፈ ,0
ሳለ ፊክሽን አሰበ አለመ ቻለ ሃሳብ ተቻለ ቻለ ,1
አከመ ዳነ ተገነዘበ የሁላችንም ሃላፊነት አወቀ ሰራ ,0
ሃገር ፍች ፈጸመ ተቻለ ሂደት ረዳ ነዛ አድካሚ ,1
የሻእቢያ ጉዳይ ቀላል ነገ ደገመ ዋስትና ለም ,0
መስክ ጥናት ድርግ ባለሙያወችም ርእሰ ጉዳይ አመለካከት ,1
ያዘ ድምጽ ሰጠ ዘመን ፒክኒክ ወጣ ተቻለ ,0
ያህዌ አገልጋይ ባልንጀራ ፍቅር ፈጣን ምላሽ ሰጠ አንቀጽ ን ተመለከተ ,1
ጽንፈኛ ዳያስፖራ ፖለቲከኛ አሜሪካ ተቀመጠ ወጣት ፖለቲካ ፍጆታ ጠቀመ ፈለገ ,1
በዘመናዊነት አስተሳሰብ ተዛመደ ውደታ ጣለ ፍዳ ቅንጣት ጥርጥር ,1
ልጅ እንቅልፍ ያለው ጠቀሜታ አደሰ ቤት መሰረት ወለደ በላይ ረዳ ,0
አከለ ሃገር መንግስት ገዥው ፓርቲ ይህንኑ ድርግ እርግጠኝነታቸውን ,0
የሳሊቢ መጽሃፍ ሶርያ ስኡድ አረብያ ሃገር እንዳይነበብ ህግ ማእቀብ ጣለ ,1
ታድያ አገር ፍጆታ እንዳለ ገራ ኢኮኖሚ ያቸውን አደገ ደፋ ቀነአ ላላ ,0
እኔ ገባር ውጭ ያለው ሸዋ ካወ ገበረ አገር መለሰ ሄኖክ ተጫወተ ,1
ሃሳብ ውጥእ ወረደ ቈየ ባህር ፂሞ ንግር ወሰነ ,0
ጀመረ አምስት አመት ጨረሰ ሁለተኛ ኦሮሚያ ደቡብ ክልል ፈጸመ ,0
እነሱ ፈለገ ልእ ስሜታዊ ድጋፍ ሰጠ ቻለ ሰው ,0
አይን አፈነ እንባ ጉም ገፈፈ መከራ ስጥመት ወጣ ደስታ ተገኘ ,0
ዘርፍ ኢትዮጵያ አቅም ተነፃጸረ ተከናወነ አነስተኛ ተቻለ ,0
ይሁን ጠቀመ ዘደ ጥቅስ ይዘት ንግግር ነጥብ ጠጣ ኖረ ,0
ይሄም ታክስ ገባ ኢኮኖሚ እድገት መጠነ ጨመረ ተመለከተ ,0
ተከተለ ሁለተኛ ጦርነት የአገራቱ ግንኙነት አዘዘ ለቀቅ ተጓዘ ,0
ቈየ ሰርግ ወጣ ሚዘለቅ ሙሽራ ልባብ በግዣ ህውን ገንዘብ ፈሰሰ ,1
ሰለሆነ ከለከለ የደሃንነት መዋቅር ጨመረ ጸጥታ ሃይል ተገኘ ከተማ ,1
ቴወድሮስ በቀለ እረፍት ከለከለ ብቸኛ ግብ ቈጠረ አሸናፊነት በቃ ,0
መንፈሳዊ እድገት ገታ ያህዌ ዝምድና አደጋ ወደቀ ,1
ሂደት ሰው ጉዳይ ጥይን ተገነዘበ ,0
ይሁን ዶላር ክምችት ደንበኛ ጠየቀ ያህል ሰጠ አስቸጋሪ ,1
ምክንያት ቤተሰብ ደረጃ እሴት አስተዋጽኦ ግልጽ አንበሳ ድርሻ ,0
ይሁን ኩባንያወቹ ወጣ መርሃ ግብር መሰረት ተግባር ተሻገረ ቻለ ቀረ ,0
ሃገር ዝቅተኛ ከፍተኛ ቀለብ መጠን ተቀመጠ የአወሳሰን ቀመር ዘረጋ ,1
ሰፋ አልያም ጠባብ ልብ ሰጠ ልብስ ወፈረ ከሳ ቈጠረ ,0
እኔ ነገ እለት እውነተኛ አምላክ በትር በእጀ ይዠ ኮረብታ አናት ቆመ ,1
በጎ ፈቃድ አስተሳሰብ መርህ ታንጸው እንድያድጉ ድርግ ጎላ ፋይዳ ኖረ ,1
ስግብግብ ነጋደ መንግስት ስኳር ገዛ መንግስት ውጥእ ዋጋ ተመን መሰረት ሸጠ ለገመ ,1
በአድሱ ቸከ ሰራ መሰረት ቸከ ጠቀመ ደንበኛ ኩባንያ ስም ቸከ አተመ ,1
ሻምበል ጉድ ጎቲና ውል አወቀ ምሩጽ መምህር አሰልጣኝ ደነቀ ,1
በአጥፍቶ ጠፋ ቦንብ ፈነዳ ስልት ጠቀመ አለም ሽብር ተጨነቀ አዘዘ ,1
ያህዌ ጠላት ሞአባውያንን እጅ አለፈ ሰጠ ተከተለ ,0
አመቱ ከተመ መፃህፍት ሽያጭ ረገድ ኛ ደረጃ ተገኘ በሚድያ ሰሙ መሰለ ,1
ጥንት ጀመረ ውል አወቀ ሃገር ህልውና ሏላዊነት ቀናኢ ህዝብ ,1
የፓርቲወች ውይይት ድርድር መንግስት ስራ ,1
በየምርጫ ጣቢያ ያለው ውጤት ግንቦት ቀን ምርጫ ጣቢያወች ህዝብ ይፋ ,1
ጀመረ አንዳንድ ሰራ እንድነሳሱ ድርግ አራት ምክንያት ተመለከተ ,0
በአጐቱ እቅድ ላሊበላ ተመን ስጋዊ መንፈሳዊ ጥበብ ተማረ ከወነ ,0
አዘነ ካስለቀሱትና ቈጨ አንዱ ተመካ አደጋ ደረሰ አሰቃቂ ሞት ,0
ምስጢር ተደረገ ተሳሳተ ይፋ ደብዳቤ በሚድያም ,1
እንግሊዝ አመት ዋንጫ ቈየ ተቻለ አረሰ ገር በቃ ,0
አደገ ኢኮኖሚ ሚና ተጫወተ ግል ዘርፍ አሰበ ተደርጐ ሰራ ,0
አብዛኛው ከሃብረተሰቡ ሰጠ ግል ሰበሰበ ቅርስ ,0
ደገመ አንዳንድ አሉባልታ ሰማ ጭፍን ጥላቻ ተነገረ ወሬወችንም ድምጥ ,1
ሰበሰበ ደስ ተሰኘ ቃል እውነት ቃል ትክክል መዘገበ ጥረት ድርግ ,0
ሰወች ምክር ተግሳጽ ተቀበለ ድርግ ሶስት ለመደ ምክንያት ተመለከተ ,1
እኝህ ታላቅ ሰው ሽግግር መንግስት መሰረተ ደርግ ውድቀት አመነ ,1
ከለከለ አጀንዳ ዙሪያ ህዝብ ስብስብ ቻለ ተሳካ ወገን ,0
እስራኤላዊ ሸሸ ከተማ ራቀ አውራ ጎዳናወቹ እንድመጡ ድርግ ,1
ታሪክ አለፈ ገመገመ መጣ ወጉ ተለመ የሚያገለግላል የማሃበራዊ ሳለ መስክ ,1
ታድያ ነዛ አጭር ቀጨሁና የሆደን በሆደ ይዠ ሰነበተ ,1
አምላክ ኢየሱስ አማካኝነት ሰው ልጅ ፍጽም ደረጃ እንድደርሱ ድርግ ,0
ህዝብ ተነሳ ራስ ህዝብ መፍትሄ አካል ድርግ ሰራ ገባ አመላከተ ,0
ንግድ ዘመን ልማት ወግ ጀመረ ተጠነጠነ ልማት ወድጀአለሁ ,1
ካፖርት ተቀበለ ሬስቶራንት ቀረረ ብቸኛ ጠረጴዛ መራ ወሰደ ክብር ተቀመጠ ,1
ዳዊት ያህዌ ያለው ዝምድና አሰበ ወሰደ አሰበ እርምጃ ተወ አክብሮት ለመነ ,0
ሰብል ምርታማነት ልክ አደገ አረሰ አደረ ጠቀመ ላላ ,0
የኦሪጋን ሎተሪ ጀመረ አራተኛ ሚሊዮን ዶላር እድል ቻለ ,0
እርግጥ ስድስት አመት እናት ደም ካንሰር ምክንያት ሞት ተለይተዋለች ,0
ወጣት ባጫ ጅሬኛ ኮልፌ ቀራንዮ ክፍለ ከተማ ኦሮሚያ ወጣት ማህበር ምክትል ሰበሰበ ,0
ጉልበት ዋጋ ትራንስፖርት ዋጋ ግብአት ዋጋ ጨመረ ቤት ዋጋ ጨመረ ,1
ደሃ ግንባታ ቀን ስራ ለተሰማሩ ህንዳዊ ሞት ምክንያት ,0
ካፒታል ሃገር ጥቅም ዋለ ተቻለ ውስን ካፒታል አቅም በለጠ መነመነ ,1
በዚያን ዳግማዊ አፄ ምኒልክ ሾመ የመጀመሪያወቹ ሰባት ሚኒስትር ተከተለ ,1
እኛ ተቋረጠ አሰበ ድርግ ሰራ ጥረት ድርግ ,0
ምነው ታድያ ይኼ ፖለቲካ ትችት ማሃበረሰባዊ ትችት ግለሰባዊ ትችት ለቀለቀ ,1
አመመ መጣ መለሰ ሃገረ ሰላም ይርጋለም ወረሰ ,1
ወጣት ንብረት ሸሸ ፈጠረ ሃሳብ ቤተሰብ ተጠረጠረ ግጭት ፈጠረ ,1
ሪፖርተር ምንጭ ጠቀሰ ግምገማ ተሰናበተ ባለስልጣን ኖረ ,0
ምኒልክ ወንበደ ያለው ጉያ ጦር መታ ድርግ ገር ህዝብ ,1
ገለበጠ ያህል ጠንቃቃ ተገነዘበ ማሶሪቶች ድርግ ተመለከተ ,0
ራስ ቈረሰ ወገን ቈረሰ አነሰ መስዋእት ከፈለ ተቀኘ ,0
ኢየሱስ ጥያቄ መለሰ አይሁዳዊ ሳምራዊ ገለጸ ታሪክ ,0
አንዱ ተናገረ ጆሮ ደፈነ ,0
ቡና ጠራ አበረ ጠጣ አመች ወር መድረክ መዘዝ መጣ ቻለ ,1
ህዝብ ሜዳ ወጣ መና ለቀመ ወፍጮ ፈጨ ሙቀጫ ወቀጠ ,0
አለፈ አመት አምላክ ነፈሰ ህዝብ እንደት መራ ተመለከተ ቻለ ,0
እሱ ሰጠ ተግሳጽ ውጤታማ ተነሳ ግለሰብ ተግሳጽ ወደደ አንሳሳ ቻለ ,1
ቀን አለቀ መሸ እንዳ ቤተሰብ ሰነዘረ ትችት የዚያኑ ያህ ጠነከረ ,1
ቴአትር ቀን ዩኒቨርሲቲወች መጣ ጥናት ትልቅ ግብአት ,1
ድርግ ከፍተኛ ተመነ ሃይል አቅርቦትን ፈጠረ አማራጭ ጉዳይ ,0
ቀጠለ መንግስት አገር አእምሮ ልብ ሮሮ ,1
ጠፍ መከራከርአንድ ስራ ባልደረባ ተንጨረጨረ ተናገረ ተከፈፈ ,1
አቅም ጐለበተ ገር አፍሪካ በለጠ ወደደ አወቀ ድርግ ,0
እቅድ ዘመን ተጠነቀቀ ጠበቀ የድጅታል ቴክኖሎጅ ሽግግር ተጠናቀቀ ,1
ኩባንያ ፈረንሳይ መንግስት ፈቃዱ ሰራ ገንዘብ ሰበሰበ ሸር ተዘጋጀ ,0
ዮሴፍ እንቅልፍ ነቃ ያህዌ መልአክ አዘዘ መሰረት ሚስት ቤት ወሰደ ,0
ይሄ ሰራ ቤት ወይስ የባንድራ መረተ ፋብሪካ ,0
ስምምነት ገበረ እኩልነት መርህ መሰረት ሰነድ ,1
እሰይ ከጀለ የዚያኛው ስል እኔ አረፈ አሰበ በይቀፈኝ ተወ ,1
እኔ ትልቅ ወንድ መከረ ደበነ መንግስት ስራ ያዘ ደመቀች ግብእ ,0
ክፍተት ሰራ ዘረጋ ተጠያቂነት ሰፈነ እንድያስተካክል አሰበ ሰጠ ,1
ጎህ ጸሃፊ ልምድ ልውውጥ እንደት ,0
በእድሜየ መልካ እድል ገጠመ እሷኑ የሚቀራመተኝ አዘዘ ,0
የሲቲ ካነ ምርመራ ፈለገ ሆስፒታል ኖረ እግድ ግል ህክምና ተቋም ,1
አድሶች እምነት ባልንጀራ ፍቅር እንድያሳዩ ሰለጠነ አንቀጽ ,1
ህይወት ዛር ተነፃጸረ ስሜታ ቸውን እንባ ዘለላ ጭምር አጀበ ገለጸ ,0
እንደት ተደረገ ተነሳ አቧራ ቀለጠ እልልታ ,0
ሰራ ዜጋ ህገወጥ ደላላ መዳፍ ነፃ ውጥእ ተቻለ ,0
ወር ጀመረ ከተማ ምርጫ ተካሄደ ሁለት እጭ ተወዳዳሪወች ወንድ ሴት ,1
አሜሪካዊ በአል ሰንበት ቀና አለፈ ጥልቅ አጣ ስሜት ሃዘን ዋጠ ,1
ስቃይ ፈውስ ድካም እረፍት ራበ ጥጋብ እንዳለ ይሄ ተረት ይፈክራል ,1
ቁጥጥር መዘዝ ክፉ አገር ቅርብ ታሪክ ጠየቀ ረዳ ከበደ ,1
ብሄር ወለደ ሰማ ድርግ ሴት ለአቅመ ሄዋን ደረሰ ምልክት ,0
ተሻለ ነገደ ጠቀመ የቴክኖሎጅ ውጤት በአግባቡ ጠቀመ ቻለ ,0
ያህዌ ምድር ፈጸመ ግፍ እኛ ተሻለ አወቀ ቻለ ዳነ ,0
ደረጃ አካባቢ አገር ፍጆታ አኳያ ትልቅ ,0
ራእይ እኔ ዳንኤል እኔ ሰወች ራእይ አለለ ,0
ልጅ እያሱ አስተዳደር ዘመን እቴጌይቱ ከቤተ መንግስት ተወገደ ግዞት አመት ቈየ ,1
ጳውሎስ ሃሳብ ደመደመ አምላክ ለጋ ላቀ ረዳ ጠቀሰ ,0
ጨረሰ ግለሰብ ተቋም አርቲስት ዝግጅ ሽልማት በረከት አዥጎደጎዱ ,0
ግቢ ጀርባ በር ተክል ስፍር ጠበቀ ባልደረባ መደበ ,1
ይልቁንም አለም ሙሉውን ለወጠ በራ ጉዳይ ናወሚ ክላየን ,0
ባልንጀራ ጌታ ሰለጠነ ይልቅ እነሱ አገልጋይ ፈቃደኛ አለባቸው ,1
ይልቅ ድርድር እንድቀጠሉ ውጭ ደጋፊወቻቻው ይለፍ ሰጠ እድሉ ሰፋ ,1
ረቂቅ ንኡስ ክፍል ሶስት ህገወጥ የዳታ ይዘት ተመለከተ አንቀጽ ,1
እኔ በራ ወልዳይ ቤት ህጋዊ ነገደ ሰነድ ምዝገባ ረገጠ ጽቤት ገዛ ,1
ጨረሰ ናደ አወቀ ገባ ሁኔታወችን ተቈጣጠረ ቻለ ,0
ይልቅ አምላክ ጥበብ ያለው ሰው ፍቅር ርሃሩሃ በላይ ስሜት ረዳ ,1
በልዩ ጠራ ጸጉር ቈረጠ እናት ኡሞቂድኖቴ አወቀ ,0
ሽልማት መጣ ሽልማት አምስት ዘርፍ ስድስት ተሸላሚወችን ንግድ ,0
ወረሰ ከተማ ሰው መራ ቤት ሰራ ረገጠ ,1
ፈጠረ ጤና እክል ግልጽ ውይ በአል ሚስት ተግባር ,1
ኢትዮጵያ ማኑፋክቸሪንግ ዘርፍ ከፍተኛ ትኩረት ሰጠ ኢንዱስትሪ ማእከል ሰራ ,0
ጀመረ እኮ ኢትዮጵያ ታሪክ አወቀ ኢትዮጵያ ህዝብ ፈረንጅ ,0
ገረመ መሃል ጠቀመ እጅግ ,0
ትምህርት ብልጫ አመጠ ተማሪወች አይነት ሽልማት በረከተ ,0
ረዳ ሰጠ በማዘመንና በአግባቡ ተደረሰ ድርግ ምች እንድፈጥሩም ጠየቀ ,0
ጸሃፊ ማንኛውም ስኬት ጀርባ ግጥም አለፈ ጋሬጣ ኖረ ልብ ,1
ሰላም ጠበቀ ልማት ቀጠለ ህዳሴ ጉዞ ፈጠነ ፈለገ ,0
በአስተያየቷም አንደበት ዘና ጨዋታ ምንጭ ውሃ ኮለል ወረደ ,0
አፍሪካ ገራ ተነፃጸረ ኢትዮጵያ የሶፍት ዌር ደቨሎፕመንት ደረጃ ተገኘ ,0
ኮንትሮባንድ ተላለፈ ተገኘ ግለሰብ ንብረት ወረሰ ህግ ቀረበ አስቅጥቷል ,1
እኛ የኔታ ሳር አሳር ካርቶን ለጠፈ ፊደል ዛር እንጀራ ቈጠረ ,1
ሰው ቆጭቋጫ ደገሰ በቃ መሰለ ,1
ጨመረ ስብሰባወች እምነት ባልንጀራ በረታ አስቻለ ገጠመ ፈጠረ ,1
ደባል አስቸጋሪ ባህርይ ሰወች ገጠመ ጎላ ግጥም ,1
ነጥብ አምስት ኪሎግራም ክብደት ያለው ጉበት ምክንያት ጤና አወከ ቻለ ,1
ደረጀ ስግብግብ ፈጠረ ወከባ ምክንያት ረጋ ጠየቀ ወደደ እግድ ከፈለ ,1
ደረጃ አመራር አባል ይህንኑ ቤት ስራ ያዘ ወደየመጡበት አካባቢ መለሰ ,0
አፄ ፋሲል ዘመነ መንግስት ደብሩ ሁለት ቅጽር ያለው ኖራ ሰራ ድርግ ,1
ኢትዮጵያ ኤርትራ ተነሳ ግጭት ኤርትራዊ ቤተሰብ ኤርትራ ,0
ሲንጋፖር የሚድያ ፖሊሲ ህግ ቀረጸ ተነሳ ልማታዊ መንግስት ጽንሰ ሃሳብ ,0
መልካ አስተዳደር ሰፈነ ስራ ጠነከረ ቀጠለ ውጤት መጣ እምነት ,1
እሱ መንግስት አዋጅ አርቅቆ ዛር ጀመረ ኢትዮጵያ መሬት መንግስት ወረሰ ,1
ዳግመኛም ከጐረቤቶቸና አውሮፓ ንጉስ ወዳጆቸ ፍቅር ውል ድርግ ፈለገ ,1
ጥላቻ ክፉ ለም ግልጽ ,0
መንግስት ተቋም ሰራ ሰራተኛ ጥልቅ ተሃድሶ አካል ግምገማ ሲያካሂዱ ,1
አጠቃላይ ከመፈንቅለ መንግስት ተያያዘ መጣ እርምጃወች ፍጥነት ተከናወነ ,0
መሃመድ ትምህርት ሳለ ፊደል አወቀ ተሰጥኦ ባለቤት ,0
ምሳሌ ከፍተኛ አደጋ ገጠመ እርግዝና ወሊድ ጠቀሰ ቻለ ,0
ከተማ ጥልቅ ድህነት ምክንያት ምግብ እጥረት ግጥም ,1
እኒሁ አቤቱታ አቅራቢወች ፊርማ ስብስብ መንግስት ኮሙዩኒኬሽን ገባ ,0
እስራኤል ቤት ገባ ቃል ኪዳን ያህዌ ,0
ሰነድ ካሜሮን አባት እንግሊዝ ግብር ከፈለ ኢንቨስትመንት ኩባንያ ተቋቋመ ,1
እነሆ አንዱ ቀን ጠረጴዛ ዙሪያ ተካሄደ ውይይት እንቁ አርእስት ዞረ ተገኘ ,1
ሏላዊ ሃገር ፈረሰ ሚደረግ ጥረት መቸም ሰካ ራስ ፈታ አወቀ ,1
ጠቀመ ምክር ወለደ አስተማሪወችህንና ተወዳጀ ላቀ ሰወችን መከረ ,0
በለጠ እየተዳህ ልጓም ገታ ፈረስ አንተ ራስ ,1
ሶርያ የዘወትር ሰቀቀን ተመለከተ ሰው አንድነት ፍቅር ጉዳይ ቀደመ ቤት ስራ ,0
መጽሃፍ ቅዱስ ምክር ስራ ዋለ ባልንጀራ ፍቅር ቀጠለ ቻለ ,1
ቡርቴም ዶሮ ገነጠለ ውሃ ጠዳ በቀለ መጣ ጠበቀ ,0
ግጥም ገነነ ወጣ ጉዳይ ውበት ውስጣዊ ውጫዊ ,1
በጥቅማ ጥቅም በህዝባዊነት መራ እድር ታየ ግልጽ ተነገረ ,0
ርእስ ያለው ,0
የአደት ጣና ሃይቅ ኮሌጅ መሰረተ እንዷሁኑ ቴክኒክ ሙያ ተቋም ,0
አውስትራሊያ እጭ ወጣት ምርጥ አራት ሽልማት ተቀበለ ,1
መጣ እኛ ጥንካሬ ሰራ ጠበቀ ,0
ጋማ እንስሳ ጥበቃ እንክብካቤ ባለስልጣን አመቱ በጀት ዘጋ ቀና እድሜ ቀረ ,0
አለቃ ላከ ገነት መጣ ደረሰ ፈቀደ ቄስ ገበዝ ተነሳ ,0
ፍጥረት መጽሃፍ ቅዱስ ውጤታማ ነገደ ረዳ ቻለ እንደት ,0
አንደኛ ገበሬ እኔ ላም አንተ ግጦሽ ሜዳ ቍርጥ ያስቸግሩኝዥ ,0
ኤጀንሲ ቀጠለ ቀና ሰጠ ትንበያ መሰረት ድርግ ድጋፍ ከለከለ ስራ ተከናወነ ,1
መረር ሙሾ ስሜት ተጠቃ ስሜት ተንኰባረቀ ,1
ጀመረ ደረጃ ትምህርት ቤት ዙሪያ ወር አተመ ጥናት ውጤት ተመለከተ ,1
ኤችአይቪ ኤድስ እናት ልጅ ተላለፈ ህክምና አገልግሎት ጠቀመ መጣ ,0
እሷ ተናገረ አካባቢ አንድት ሴት ደገመ ጢስ ገባ ጥንካሬ ,0
ክፉ ምኞት ክፉ ሴራ ህዝብ ዝግጁ አማኝነትና ልምድ አልባነት በመንተራሱ ጥቅም ከበተ ,1
ያህዌ ወደደ ከቁብ ቈጠረ አሰበ ፈለገ ,0
ቀደም ጠቀሰ ነጥብ ጸሎት እንደት ጠቀመ ቻለ ምሳሌወች ,0
መስክ ጥናት አካሄደ ወሰነ ዝብእ ረዳ አመጠ በድጋሜ እንድመለሱ ተደረገ ,1
እኛ ያህል ትህትና አጣ እንግዳ ወግ ውሃ ሞቀ እግር አጠበ ተቀየመ ,1
ጨለማ ተናገረ ብርሃን ሰማ ጓዳ ንክክ ሰገነት ሰበከ ,1
እነሱ ልክ በገና አቅራቢወቹ አደመ አማረ ጣእመ ዜማ ሰማ ድርግ ,1
ፈሰሰ ጸጉር እጅ መለሰ ጉንጯን እርጥብ አፈር ለወሰችው ,0
ገባ ከተስተዋለ አመት ወድህ ላቀ ትምህርት ተቋም እንቁ ህፃን ሞላ ,1
ስራ ያለው ህግ ፓርቲወች አለፈ ምርጫወች ፈጸመ ትኩረት ሰጠ ,0
ይሁን ትንሽ ከፍተኛ ገነነ መብት መብት ጣሰ ,1
ኢትዮጵያ ሴት አትሌት ክብር ሬት ድግሪወች ተቀበለ ቻለ ደረተ ቱሉ ,0
ኢትዮጵያ ሁሌም ውጭ መጣ ምርት ውጭ ምንዛሬን በአመዛኙ ወሰደ ነዳ ,0
ሴት የወሊድ ቈጠረ ዘደ ጠቀመ ትምህርት እንድቀጥሉ አስቻለ ,0
